id,publisher,title,"A: Summary, identifier","A: Summary, title","A: Summary, abstract","A: Summary, publisher","A: Summary, contactPoint","A: Summary, accessRights","A: Summary, group","A: Summary, attributes_with_errors","A: Summary, total_attributes","B: Business, description","B: Business, releaseDate","B: Business, accessRequestCost","B: Business, accessRequestDuration","B: Business, dataController","B: Business, dataProcessor","B: Business, license","B: Business, usageRestriction","B: Business, derivedDatasets","B: Business, linkedDataset","B: Business, attributes_with_errors","B: Business, total_attributes","C: Coverage & Detail, geographicCoverage","C: Coverage & Detail, periodicity","C: Coverage & Detail, datasetEndDate","C: Coverage & Detail, datasetStartDate","C: Coverage & Detail, jurisdiction","C: Coverage & Detail, populationType","C: Coverage & Detail, statisticalPopulation","C: Coverage & Detail, ageBand","C: Coverage & Detail, physicalSampleAvailability","C: Coverage & Detail, keywords","C: Coverage & Detail, attributes_with_errors","C: Coverage & Detail, total_attributes","D: Format & Structure, conformsTo","D: Format & Structure, controlledVocabulary","D: Format & Structure, language","D: Format & Structure, format","D: Format & Structure, fileSize","D: Format & Structure, attributes_with_errors","D: Format & Structure, total_attributes","E: Attribution, creator","E: Attribution, citations","E: Attribution, doi","E: Attribution, attributes_with_errors","E: Attribution, total_attributes","F: Technical Metadata, dataClassesCount","F: Technical Metadata, tableName","F: Technical Metadata, tableDescription","F: Technical Metadata, columnName","F: Technical Metadata, columnDescription","F: Technical Metadata, dataType","F: Technical Metadata, sensitive","F: Technical Metadata, attributes_with_errors","F: Technical Metadata, total_attributes",attributes_with_errors,total_attributes
406e7ae7-554b-4807-b3a5-a4d81316cf9c,ALLIANCE > TISSUE DIRECTORY,Bloodwise Childhood Leukaemia Cell Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
41a7adba-8771-46e2-8083-047d6a4cb877,HUBS > DISCOVER NOW,North West London Outpatient Care Data (NWL OP),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,2,10,1,0,0,0,0,0,0,1,1,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,8,42
4262e057-6978-4e4c-a05d-c4f328422090,NHS Digital,Mental Health and Learning Disabilities Data Set,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,1,0,0,0,1,2,7,18,42
4271bc64-b139-40b0-98de-5f2e94e2d026,ALLIANCE > HQIP,National Neonatal Audit Programme - 2 year outcomes audit,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
42780b16-32e3-442e-92cd-1810bf30dab8,ALLIANCE > CPRD,HES Patient Reported Outcomes Measures (PROMs) data for CPRD Aurum,0,0,0,0,0,1,0,1,7,0,0,0,1,1,1,0,0,0,0,3,10,1,1,0,1,0,0,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,0,0,1,0,0,0,1,2,7,15,42
430331ef-fa66-485b-b090-e4e83def9136,ALLIANCE > HQIP,Falls and Fragility Fracture Audit Programme National Audit of Inpatient Falls clinical dataset,0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
4481aab8-9b4f-43dd-9cd4-1e427561a2a5,ALLIANCE > SCOTLAND,Scottish Cancer Registry (SMR06),0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,1,0,4,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,11,42
46493a09-b3bb-4c0e-b944-82665ee21508,NHS Digital,Mental Health Minimum Dataset v4 (Sensitive) Events,0,0,1,0,0,0,0,1,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,1,0,1,0,1,4,7,20,42
464b06d6-239a-4c6d-a626-242ba7e79e05,ALLIANCE > DUNDEE,Deaths General Registrar Office – National Records Scotland,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
46568011-ae01-4e3a-9ef7-187606316668,ALLIANCE > SAIL,Welsh Demographic Service (WDS),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,0,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,6,42
4660884b-e40a-4251-ad19-40872641fa8c,ALLIANCE > SCOTLAND,Child Health Systems Programme - School,0,0,1,0,0,1,0,2,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
4678a81d-dfb6-478a-a373-d5510866b3d0,ALLIANCE > HQIP,National Vascular Registry - Organisational Audit dataset,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
46e4c3ba-dae2-453d-832a-88ea603110f1,ALLIANCE > HQIP,National Cardiac Audit Programme - National Congenital Heart Disease Audit (NCHDA),0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
47108b03-ca80-4311-8090-f474bd880e87,ALLIANCE > SAIL,Healthcare Workers Risk Assessment,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,1,0,0,1,1,0,0,5,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,8,42
47bec08b-57b7-450e-9be7-af19bab99b58,ALLIANCE > HQIP,National Vascular Registry Audit - Lower Limb Bypass clinical dataset,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
47e9fa0a-d74f-43bc-ae63-0eb33f354f01,HUBS > BREATHE,Theory of Planned Behaviour Intervention: respiratory disease in South India,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,1,0,0,3,10,0,0,0,1,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
49dc6bfb-37f7-4f18-92e7-1a06ab80633e,HUBS > DATA-CAN,Comprehensive Patient Records for Cancer Outcomes,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,0,1,0,3,10,1,1,0,0,0,2,5,0,0,0,0,3,0,0,1,0,1,0,1,3,7,11,42
4a295c54-ccbb-4aef-9ea9-8fc46749b123,ALLIANCE > DUNDEE,Tayside Microbiology: Isolations,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
4a813fda-a3c4-422e-9d11-c031ebc1f74f,HUB > NHS DIGITRIALS,Hospital Episode Statistics Admitted Patient Care,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,1,1,0,1,0,5,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,12,42
4b71fca4-8b2c-4e37-8996-b64a9c1450f0,ALLIANCE > HQIP,National Paediatric Diabetes Audit - Spotlight survey of diabetes-related technologies,0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
4bb4bf38-870b-47e5-b5d1-dc75b3d4ea6a,NHS Digital,Emergency Care Data Set (ECDS),0,0,1,0,0,0,0,1,7,0,0,1,1,0,0,0,0,1,1,4,10,1,1,1,1,0,0,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,0,0,1,0,0,0,1,2,7,19,42
4c1f6594-9ade-4e24-8e44-af9ecb73e231,ALLIANCE > SCOTLAND,Scottish Birth Record (SBR),0,0,1,0,0,1,0,2,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
4cfabd2a-e590-4f63-82f5-6d543b0075cf,ALLIANCE > TISSUE DIRECTORY,VinCaP,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
4d95d730-a53a-4856-a278-b2fba96657c4,ALLIANCE > TISSUE DIRECTORY,Myeloma XII clinical trial samples,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
4f721a52-b3cd-4594-9099-5185f80832c7,ALLIANCE > SCOTLAND,Child Health Systems Programme - 27-30Months Review,0,0,1,0,0,1,0,2,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,9,42
505318b6-609c-4baf-9dea-2e3532f936f8,HUBS > BREATHE,COPDMAP Consortium,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,0,2,10,1,1,0,1,0,1,1,1,0,0,6,10,0,0,0,1,0,1,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,10,42
50631db6-126e-4b3a-8035-444b66ba4afa,ALLIANCE > HQIP,National Audit of Psychosis - Audit on Early Intervention in Psychosis services -  patient experience survey,0,1,0,0,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
50d07fb3-4d8e-413d-9958-434838daea4d,ALLIANCE > SAIL,Emergency Department Data Set,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,0,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,8,42
50feb9f3-3be8-4690-913b-bd462d27d3db,HUBS > BREATHE,Prospective Observation of Fibrosis in the Lung Clinical Endpoints,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,0,0,0,1,0,3,10,1,1,0,0,0,2,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
510e1782-1650-4342-9c20-185ca47f7b11,Oxford University Hospitals NHS Foundation Trust,Outpatient Appointment Dataset,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
512ab154-41e9-4231-9091-67814123e964,HUB > NHS DIGITRIALS,Hospital Episode Statistics Accident and Emergency,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,1,1,0,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,12,42
5138fa73-6695-413d-9d03-a40ecad98fb5,HUBS > BREATHE,Leicester Respiratory Research Database,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,1,0,1,1,1,0,0,6,10,0,0,0,1,0,1,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,9,42
514018c0-86e8-4998-8460-bb99912281ae,ALLIANCE > DUNDEE,Demography,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
52a4c514-0414-43c7-a400-1498a70ed85a,HUBS > BREATHE,International Severe Asthma Registry,0,0,1,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,1,1,0,1,0,1,1,0,1,0,6,10,1,0,1,1,0,3,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,16,42
5343bac9-244f-4211-8c9a-d9c29c79b4f3,ALLIANCE > SAIL,Children Receiving Care and Support Census,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,0,0,0,0,0,0,0,0,0,1,10,1,1,0,0,0,2,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,7,42
535fbfd4-34f0-436d-8de2-e708fd0fa103,ALLIANCE > HQIP,National Audit of Care at the End of Life - organisational level audit,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
54102beb-f0f0-4352-9127-68091cb7f561,ALLIANCE > SAIL,School Workforce Annual Census (SWAC),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,1,3,10,1,1,0,0,0,1,1,0,1,0,5,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,1,0,0,0,1,2,7,10,42
5536b00a-fb31-4e91-9bd8-e7f774974846,ALLIANCE > HQIP,National Vascular Registry - Lower Limb Angioplasty clinical dataset,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
5546a711-109e-440c-815c-1d27a596a625,HUBS > DISCOVER NOW,North West London population data (NWL POP),0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,2,10,1,0,0,1,0,0,0,1,0,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,1,0,1,3,7,9,42
5547f46f-75b7-4338-89bb-29c361187d28,ALLIANCE > SAIL,Breast Test Wales,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,5,42
561b8a79-6bac-4ffc-91f4-0bbec4e90968,HUBS > BREATHE,Care-seeking practices for childhood pneumonia in non/tribal areas of Pune India,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,1,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,7,42
5758964b-1161-48ee-97b5-1e414f406978,ALLIANCE > TISSUE DIRECTORY,Cardiff School of Dentistry Tooth Bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,0,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,8,42
57f5eb44-bd9b-4ec5-b255-fe915ff74ab5,ALLIANCE > TISSUE DIRECTORY,Cardamon Clinical Trial Samples,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
593a5263-e2b5-4433-81c1-30b35a520488,ALLIANCE > TISSUE DIRECTORY,King's Health Partners Cancer Biobank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
599b721f-054b-4b4d-b447-5dee7797ab58,ALLIANCE > SAIL,Looked After Children Wales,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,4,42
59bc96f9-69b7-4763-81a8-ec4695b6b55e,ALLIANCE > HQIP,National Clinical Audit of Anxiety and Depression - spotlight audit on psychological therapies (therapist survey),0,1,0,0,0,0,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,14,42
5aa849d6-cff2-4515-8510-f5472b07955d,OTHER > Office for National Statistics,Coronavirus and the social impacts on Great Britain,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,1,0,3,10,1,1,0,0,0,0,1,0,1,0,4,10,0,0,0,0,0,0,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,10,42
5ad32bfa-8d4b-45cb-aa10-3b0a4bcfd258,ALLIANCE > TISSUE DIRECTORY,MesobanK,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
5ae869f8-b6af-41c0-bca0-1fffef112375,ALLIANCE > HBS,Enhanced Prescribing Database,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,1,1,4,10,1,1,0,0,0,1,1,0,1,0,5,10,1,0,0,0,0,1,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,12,42
5c01bfbe-5bda-4ff9-b565-d18e6e5d57d8,ALLIANCE > DUNDEE,"Deaths – CHI, Community Health Index",0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
5c56cfb6-46bb-4414-a963-24eafb0949f6,ALLIANCE > DUNDEE,NHS Tayside and Fife Haematology Biochemistry (Lab Data Restructured),0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
5cffe432-21f9-44ba-b0fc-a6200115c21c,ALLIANCE > SCOTLAND,Scotland Accident and Emergency,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,0,0,0,0,1,0,1,2,7,11,42
5d2758c6-b315-421f-9971-9df8ba83a2d4,HUBS > BREATHE,SpiroMeta Consortium Dataset,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,4,42
5e022f8f-4d07-44bb-a87c-43e31200fe1e,Oxford University Hospitals NHS Foundation Trust,ARIA Radonc,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
5ea9c568-b850-4589-bcbb-6ee0cfd322cd,ALLIANCE > HQIP,National Paediatric Diabetes Audit - core clinical dataset (care processes and outcomes),0,1,0,0,0,1,0,2,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,15,42
5eecebc6-d896-46de-92df-d108bb193b17,ALLIANCE > TISSUE DIRECTORY,UK CLL Trials Biobank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
5fffe53e-10bb-4d90-a5f6-fbac20c5ab9a,HUB > NHS DIGITRIALS,Hospital Episode Statistics Outpatients,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,1,3,10,1,1,0,0,0,1,1,0,1,0,5,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,13,42
600be397-211b-4f65-9f82-e85f4393fb8a,ALLIANCE > HQIP,National Maternity and Perinatal Audit Organisational Survey 2019,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
60a303b6-1ebf-466e-ab5c-db92ca7a13c4,ALLIANCE > SCOTLAND,Child Health Systems Programme - 13-15 Month Review,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,1,0,3,10,1,0,0,0,0,1,5,0,0,1,1,3,0,0,0,0,0,0,1,1,7,8,42
61cf3b8d-5a1b-4241-aaac-89599bf17ab6,ALLIANCE > HQIP,National Clinical Audit of Anxiety and Depression - Core audit of practice,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
62087504-c04e-4382-9c71-e1c9b83d2d5e,OTHER > Office for National Statistics,Census 2011 E&W - Household structure for COVID-19 models,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,1,0,3,10,1,1,0,0,0,1,1,0,1,0,5,10,0,0,0,0,0,0,5,1,0,1,2,3,1,0,0,0,0,0,1,2,7,12,42
62824365-480a-4d20-9ab2-7e7739e7e2ec,HUBS > BREATHE,ICT-based intervention for adult asthma with limited health literacy,0,0,0,0,0,1,0,1,7,0,0,1,0,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,1,0,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,1,7,6,42
628284ca-0adf-45a9-8d7a-ea6f14a15e1c,ALLIANCE > SAIL,Critical Care Dataset,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,1,0,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,8,42
62b17ee5-97e3-468e-ba48-e8685ea28461,ALLIANCE > TISSUE DIRECTORY,UK real-world lymphoid tissue bank,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,9,42
62d11868-51d7-4b3a-99eb-da9f5d3797dc,ALLIANCE > TISSUE DIRECTORY,UKCTOCS Longitudinal Women's Cohort (UKLWC),0,0,0,0,0,1,0,1,7,0,0,0,1,1,0,0,0,0,0,2,10,1,1,0,0,0,0,1,0,1,0,4,10,1,0,0,0,0,1,5,0,0,1,1,3,1,0,0,0,0,0,0,1,7,10,42
62fc43ed-1198-4769-ad39-a0bc2c05fd47,ALLIANCE > NIHR BIORESOURCE,Contact detail,0,0,0,0,0,1,0,1,7,0,0,0,1,0,0,0,0,0,1,2,10,1,0,0,0,0,0,1,1,1,0,4,10,1,1,0,0,0,2,5,0,0,0,0,3,0,0,0,0,1,0,1,2,7,11,42
63aa23c0-80cf-48b1-89f2-909d5d5f70d8,HUBS > NHS DIGITRIALS,MSDS (Maternity Services Data Set),0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,1,3,10,1,1,0,0,0,1,1,0,0,0,4,10,1,1,0,0,0,2,5,0,0,1,1,3,0,0,1,0,0,0,1,2,7,12,42
63dfe292-6479-489f-a897-aa616acb0a10,ALLIANCE > SAIL,Annual District Birth Extract,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,6,42
63f6d960-da48-4de6-9183-5518f1ce7644,ALLIANCE > DUNDEE,Fife Microbiology: Tests,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
6439bf82-d0b4-4d7f-b7d9-f1e716b12df5,HUBS > BREATHE,Wales Asthma Observatory,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,10,1,1,0,0,0,0,0,1,0,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,7,42
64640c6f-bc49-419f-bb2c-13c07d94adc9,ALLIANCE > DUNDEE,Prescribing,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
64a0ba4d-776c-4979-a4b0-1f1fb6b61c85,ALLIANCE > HQIP,National Audit of Dementia Round 4 - organisational checklist,0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,0,1,1,0,1,0,5,10,1,0,0,1,0,2,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,13,42
660ae034-5631-4fdb-8af5-cf39015c12f8,ALLIANCE > DUNDEE,NHS Tayside and Fife Immunology (Extractable),0,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,16,42
662ed97c-23bf-43dc-88ba-2206d110d119,ALLIANCE > SAIL,Outpatient Dataset,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,0,1,0,0,0,1,5,0,0,0,0,3,0,0,0,0,0,0,1,1,7,7,42
66cb4fac-7b2d-4832-8265-6ee58aaad438,ALLIANCE > SAIL,Active Adult Survey,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,0,0,2,10,1,1,0,0,0,2,5,0,0,0,0,3,0,0,0,0,1,0,1,2,7,8,42
673626f3-bdac-4d32-9bb8-c890b727c0d1,ALLIANCE > BARTS,Critical Care Minimum Dataset,0,0,0,0,0,1,0,1,7,0,0,1,0,1,0,1,0,0,0,3,10,0,1,0,1,1,1,1,0,1,1,7,10,1,0,1,1,0,3,5,1,0,1,2,3,1,0,0,0,0,0,0,1,7,17,42
67ef8ade-51e6-4737-acee-be871751a698,ALLIANCE > SAIL,COVID-19 Shielded People list,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,2,10,1,1,0,0,0,0,0,0,1,0,3,10,0,0,0,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,1,2,7,7,42
